taxon,food_subtype,food_type,kingdom,phylum,class,order,suborder,family,subfamily,tribe,genus,species,subspecies,variety,form,group,cultivar,phenotype,binomial,nomial,trinomial,part_variant,classold,food_region,food_state,food_name_prefix,food_name,food_part,food_subpart,food_form_prefix,food_form,food_keywords,description_long,description_short,protein,lipid,carbohydrate,mineral,kilocalories,starch,sucrose,glucose,fructose,lactose,maltose,ethanol,water,caffeine,theobromine,kilojoules,sugar,galactose,fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,fluoride,manganese,selenium,vitamin_a_ui,retinol,vitamin_a_rae,beta_carotene,alpha_carotene,alpha_tocopherol,vitamin_d,ergocalciferol,cholecalciferol,beta_cryptoxanthin,lycopene,lutein_and_zeaxanthin,beta_tocopherol,gamma_tocopherol,delta_tocopherol,alpha_tocotrienol,beta_tocotrienol,gamma_tocotrienol,delta_tocotrienol,ascorbic_acid,thiamin,riboflavin,niacin,pantothenic_acid,vitamin_b6,folate_total,cyanocobalamin,choline,menaquinone_4,dihydrophylloquinone,phylloquinone,folic_acid,folate,folate_dfe,betaine,tryptophan,threonine,isoleucine,leucine,lysine,methionine,cystine,phenylalanine,tyrosine,valine,arginine,histidine,alanine,aspartic_acid,glutamic_acid,glycine,proline,serine,hydroxyproline,cholesterol,fc04_d0,saturated_fat,c04_d0,c06_d0,c08_d0,c10_d0,c12_d0,c14_d0,c16_d0,c18_d0,c20_d0,c18_d1_undifferentiated,c18_d2_undifferentiated,c18_d3_undifferentiated,c20_d4_undifferentiated,c22_d6_n3_dha,c22_d0,c14_d1,c16_d1_undifferentiated,c18_d4,c20_d1,c20_d5_n3,c22_d1_undifferentiated,c22_d5_n3,phytosterol,stigmasterol,campesterol,beta_sitosterol,monounsaturated_fat,polyunsaturated_fat,c15_d0,c17_d0,c24_d0,c16_d1_trans,c18_d1_trans,c22_d1_trans,c18_d2_trans,c18_d2_mixed,c18_d2_trans_trans,c18_d2_clas,c24_d1_cis,c20_d2_n6_cis_cis,c16_d1_cis,c18_d1_cis,c18_d2_n6_cis_cis,c22_d1_cis,c18_d3_n6_cis_cis_cis,c17_d1,c20_d3_undifferentiated,trans_monoenoic_fat,trans_polyenoic_fat,c13_d0,c15_d1,c18_d3_n3_cis_cis_cis,c20_d3_n3,c20_d3_n6,c20_d4_n6,c18_d3_mixed,c21_d5,c22_d4,c18_d1_d11_t_c18_d1t_n7
,,animal,animalia,,,,,,,,,,,,,animal meat,,,,,,,,west india,,,pork,,,,,"animal meat, gahorir phopsa, shukorer phusphus, suar na fefsa, suar ke phephde, handi shwasakosha, ?. tor?, dukrachem kalsanchem?, panni irachi shwasakosham","Pork, lungs [A. Gahorir Phopsa; B. Shukorer Phusphus; G. Suar na Fefsa; H. Suar ke Phephde; Kan. Handi Shwasakosha; Kh. ?. Tor?; Kon. Dukrachem Kalsanchem?; Mal. Panni Irachi Shwasakosham; M. Ok Thamoimon?; Mar. Dukkarache Phupphus; N. Sungur ko Phokso; O. Ghusuri Phusphus; P. Suar de Phephde; Tam. Panri Nuraiyeeral; Tel. Pandi Oopirithitthulu; U. Suar ke Phephde.]","PORK, LUNGS",15.13,2.74,,0.93,85.6,,,,,,,,81.12,,,358.0,,,,0.0103,0.00676,0.00982,0.161,0.2,0.06141,0.00118,0.00021,,3e-05,1.775e-05,,5.14e-06,,,,0.00011,,,1.91e-06,,,,,,,,,,,,8e-05,0.00014,0.00311,0.00179,0.00019,,,,3.8e-06,,,,,,,0.000207281,0.0009320079999999999,0.000456926,0.0008321499999999999,0.0012104,0.001022788,0.0012436860000000001,0.00098345,0.000443309,0.000593096,0.001771723,0.0006566419999999999,0.000343451,0.0012512509999999999,0.000278392,0.0009425989999999999,0.000479621,0.000718675,,0.232,,1.247,,,,,,0.03448,0.776,0.431,0.00629,0.834,,,,,,,0.03288,,,,,,,,,,0.867,0.469,,,,,,,,,,,,,,,0.326,,,,,,,,,0.02191,,,0.121,,,,
,,animal,animalia,,,,,,,,,,,,,animal meat,,,,,,,,west india,,,pork,,,,,"animal meat, gahorir hirdaya, shukorer hritpinda, suar nu haiyu/dil, suar ka dil, handi hrudaya, ?. klongsnam?, dukrachem kalliz, panni irachi hrudayam","Pork, heart [A. Gahorir Hirdaya; B. Shukorer Hritpinda; G. Suar nu Haiyu/Dil; H. Suar ka Dil; Kan. Handi Hrudaya; Kh. ?. Klongsnam?; Kon. Dukrachem Kalliz; Mal. Panni Irachi Hrudayam; M. Ok Thamoi; Mar. Dukkarache Kallij/Rudhaya; N. Sungur ko Mutu; O. Ghusuri Hritpinda; P. Suar da Dil; Tam. Panri Idhayam; Tel. Pandi Gunde; U. Suar ka Dil.]","PORK, HEART",16.31,4.87,,1.01,109.2,,,,,,,,77.74,,,457.0,,,,0.00474,0.00397,0.01823,0.187,0.268,0.07052,0.0016,0.00032,,3e-05,2.075e-05,,7.16e-06,,,,0.0001,,,,,,,,,,,,,,,0.00028,0.0003,0.00513,0.00149,0.0003,,,,3.5e-06,,,,,,,0.000252805,0.000928039,0.0005072410000000001,0.0010715669999999998,0.001423863,0.000939456,0.001410815,0.00101122,0.000735581,0.0009100979999999999,0.002278507,0.000830179,0.000466466,0.0009932790000000001,0.00027400799999999996,0.000732319,0.000724164,0.000719271,,0.134,,1.575,,,,,,0.04789,0.858,0.66,0.00855,1.201,,,,,,,0.04651,,,,,,,,,,1.247,1.019,,,,,,,,,,,,,,,0.725,,,,,,,,,0.03838,,,0.255,,,,
,,animal,animalia,,,,,,,,,,,,,animal meat,,,,,,,,central india,,,pork,,,,,"animal meat, gahorir kolija, shukorer mete/kolija, suar nu kaleju, suar ki kaleji, handi yakrit, ?. dohjem, dukrachem kalliz, panni irachi karal","Pork, liver [A. Gahorir Kolija; B. Shukorer Mete/Kolija; G. Suar nu Kaleju; H. Suar ki Kaleji; Kan. Handi Yakrit; Kh. ?. Dohjem; Kon. Dukrachem Kalliz; Mal. Panni Irachi Karal; M. Ok Thin; Mar. Dukkarache Kaleji; N. Sungur ko Kalejo; O. Ghusuri Kalija; P. Suar di Kaleji; Tam. Panri Eeral; Tel. Pandi Kaleyam; U. Suar ki Kaleji.]","PORK, LIVER",19.89,3.94,,1.18,115.7,,,,,,,,74.88,,,484.0,,,,0.00552,0.02074,0.01659,0.31,0.279,0.06489,0.00419,0.00066,,0.00017,3.349e-05,,0.008759,,,,0.00085,,,2.97e-06,,,,,,,,,,,,0.00016,0.00031,0.01376,0.00793,0.00037,,,,4.5e-06,,,,,,,0.000246636,0.001207323,0.000610623,0.001334619,0.0017184960000000001,0.001046214,0.00171054,0.001217268,0.000718029,0.0009407969999999999,0.0025837110000000003,0.0009407969999999999,0.000511173,0.001171521,0.000304317,0.000863226,0.000851292,0.000968643,,0.216,,1.325,,,,,,0.01529,0.549,0.753,0.00689,0.678,,,,,,,0.02163,,,,,,,,,,0.7,0.896,,,,,,,,,,,,,,,0.494,,,,,,,,,0.02657,,,0.376,,,,
,,animal,animalia,,,,,,,,,,,,,animal meat,,,,,,,,north india,,,pork,,,,,"animal meat, gahorir pet, shukorer pet, suar nu pet, suar ka pet, handi hotte, ?. kpoh, dukrachem pot, panni irachi vayaru","Pork, stomach [A. Gahorir Pet; B. Shukorer Pet; G. Suar nu Pet; H. Suar ka Pet; Kan. Handi Hotte; Kh. ?. Kpoh; Kon. Dukrachem Pot; Mal. Panni Irachi Vayaru; M. Ok Puk; Mar. Dukkarache Pot; N. Sungur ko Pet; O. Ghusuri Peta; P. Suar da Pidh; Tam. Panri Vayiru; Tel. Pandi Potta; U. Suar ka Pet.]","PORK, STOMACH",15.36,7.81,,0.23,131.5,,,,,,,,76.51,,,550.0,,,,0.01175,0.00192,0.02332,0.125,0.2,0.109,0.00234,0.00074,,2e-05,3.164e-05,,3.34e-06,,,,0.0003,,,,,,,,,,,,,,,0.0001,6e-05,0.0019,0.0031,0.00019,,,,3.5e-06,,,,,,,0.00022425600000000002,0.000774144,0.00048076799999999996,0.001022976,0.000989184,0.00085248,0.001376256,0.0013547519999999999,0.000841728,0.000840192,0.0014192640000000002,0.000809472,0.000443904,0.0012917760000000001,0.000187392,0.000700416,0.0006896640000000001,0.000812544,,0.187,,3.327,,,,,,0.102,1.864,1.342,0.01931,2.563,,,,,,,0.127,,,,,,,,,,2.69,1.09,,,,,,,,,,,,,,,0.841,,,,,,,,,0.09461,,,0.154,,,,
,,animal,animalia,,,,,,,,,,,,,animal meat,,,,,,,,east india,,,pork,,,,,"animal meat, gahorir pliha, shukorer pliha, suar ni barol, suar ki tilli, handi pliha, ?, dukrachem pano?, panni irachi pliha","Pork, spleen [A. Gahorir Pliha; B. Shukorer Pliha; G. Suar ni Barol; H. Suar ki Tilli; Kan. Handi Pliha; Kh. ?. ; Kon. Dukrachem Pano?; Mal. Panni Irachi Pliha; M. Ok Pliha?; Mar. Dukkarachi Panthari; N. Sungur ko Phiyo; O. Ghusuri Pliha; P. Suar di Tilli; Tam. Panri Manneral; Tel. Pandi Plihamu; U. Suar ki Tilli.]","PORK, SPLEEN",15.13,2.71,,1.13,85.3,,,,,,,,80.93,,,357.0,,,,0.00698,0.02721,0.01608,0.23,0.325,0.04914,0.00209,0.00011,,3e-05,3.725e-05,,8.44e-06,,,,0.00017,,,,,,,,,,,,,,,0.00013,0.00027,0.0078,0.00487,0.00022,,,,2.5e-06,,,,,,,0.000193664,0.000883592,0.000462978,0.001139289,0.0013026930000000002,0.00095319,0.0013026930000000002,0.0010243009999999998,0.00041002300000000003,0.0006445380000000001,0.001913945,0.0006596680000000001,0.000367659,0.001071204,0.00022695000000000001,0.0006944669999999999,0.000546193,0.000723214,,0.201,,1.245,,,,,,0.02799,0.691,0.52,0.00641,0.785,,,,,,,0.03464,,,,,,,,,,0.82,0.397,,,,,,,,,,,,,,,0.237,,,,,,,,,0.02379,,,0.137,,,,
,,animal,animalia,,,,,,,,,,,,,animal meat,,,,,,,,central india,,,pork,,,,,"animal meat, gahorir kankalam, shukorer brikko, suar na gurda, suar ke gurde, handi mutrapinda, ?. nier?, dukrachem mutpin, panni irachi vrikka","Pork, kidneys [A. Gahorir Kankalam; B. Shukorer Brikko; G. Suar na Gurda; H. Suar ke Gurde; Kan. Handi Mutrapinda; Kh. ?. Nier?; Kon. Dukrachem Mutpin; Mal. Panni Irachi Vrikka; M. ?. ; Mar. Dukkarache Gurde/Mutrapind; N. Sungur ko Mirgaula; O. Ghusuri Brikko; P. Suar de Gurde; Tam. Panri Siruneeragam; Tel. Pandi Mutrapindalu; U. Suar ke Gurde.]","PORK, KIDNEYS",14.35,3.65,,0.97,90.6,,,,,,,,80.92,,,379.0,,,,0.00671,0.00626,0.01556,0.201,0.198,0.138,0.0019,0.00053,,0.0001,0.000206,,7.253e-05,,,,0.00019,,,2.92e-06,,,,,,,,,,,,0.00024,0.00037,0.00646,0.00252,0.00016,,,,1.5e-06,,,,,,,0.00018081,0.000876785,0.0005266450000000001,0.0011135600000000002,0.00116522,0.000796425,0.001272845,0.00084091,0.00057113,0.00071176,0.001671775,0.000739025,0.00036305500000000004,0.00103607,0.00019516,0.000678755,0.000584045,0.00072898,,0.267,,1.169,,,,,,0.02958,0.672,0.461,0.00633,0.817,,,,,,,0.02823,,,,,,,,,,0.846,0.714,,,,,,,,,,,,,,,0.474,,,,,,,,,0.02628,,,0.214,,,,
,,animal,animalia,,,,,,,,,,,,,animal meat,,,,,,,,north india,,,pork,,,,,"animal meat, shukorer nari, suar ki aant, panni irachi kudal, dukkarachi aantadi, ghusuri anta, suar di aant, panri kudal, pandi karulu","Pork, tube (small intestine) [B. Shukorer Nari; H. Suar ki Aant; Mal. Panni Irachi Kudal; Mar. Dukkarachi Aantadi; O. Ghusuri Anta; P. Suar di Aant; Tam. Panri Kudal; Tel. Pandi Karulu; U. Suar ki Aant.]","PORK, TUBE (SMALL INTESTINE)",14.96,8.98,,0.55,140.3,,,,,,,,75.42,,,587.0,,,,0.01605,0.00283,0.00978,0.124,0.14,0.06017,0.00136,0.00011,,5e-05,2.644e-05,,1.13e-06,,,,0.0002,,,1.01e-06,,,,,,,,,,,,8e-05,0.0001,0.0009,0.00302,0.00019,,,,3.5e-06,,,,,,,0.000189992,0.000707608,0.000610368,0.001157904,0.001186328,0.0010023200000000001,0.001207272,0.001195304,0.000436832,0.0005235999999999999,0.001973224,0.000745008,0.0003366,0.00136884,0.000188496,0.000795872,0.000541552,0.000743512,,0.18,,4.109,,,,,,0.126,2.318,1.639,0.0255,2.984,,,,,,,0.19,,,,,,,,,,3.174,0.892,,,,,,,,,,,,,,,0.638,,,,,,,,,0.0859,,,0.168,,,,
,,animal,animalia,,,,,,,,,,,,,animal meat,,,,,,,,north india,,,hare,,,,,"animal meat, khargosh ka kandha, khargosh da modha, muyal tholpattai, khargosh ka kandha. (hare/rabbit often use same term 'khargosh')","Hare, shoulder [H. Khargosh ka Kandha; P. Khargosh da Modha; Tam. Muyal Tholpattai; U. Khargosh ka Kandha. (Hare/Rabbit often use same term 'Khargosh')]","HARE, SHOULDER",21.13,6.58,,1.17,144.1,,,,,,,,71.06,,,603.0,,,,0.05751,0.00298,0.028,0.26,0.303,0.05503,0.00272,0.00043,,4e-05,1.638e-05,,8.88e-06,,,,0.00146,,,,,,,,,,,,,0.00058,,7e-05,0.00027,0.00504,0.0007,0.00028,,,,2.559e-05,,,,,,,0.000314837,0.0010649519999999999,0.000543041,0.001639688,0.001929169,0.001493891,0.0017770330000000001,0.001438953,0.0008430870000000001,0.0010586130000000001,0.003378687,0.000980432,0.000534589,0.001324851,0.000217639,0.001003675,0.0010649519999999999,0.0008621039999999999,,0.07993,,2.698,,,,,,0.183,2.202,0.313,,1.366,,,,,,,0.24,,,,,,,,,,1.606,1.72,,,,,,,,,,,,,,,1.261,,,,,,,,,0.267,,,0.191,,,,
,,animal,animalia,,,,,,,,,,,,,animal meat,,,,,,,,north india,,,hare,,,,,"animal meat, khargosh ki champ, khargosh di champ, khargosh ki champ","Hare, chops [H. Khargosh ki Champ; P. Khargosh di Champ; U. Khargosh ki Champ.]","HARE, CHOPS",20.62,2.55,,1.27,106.4,,,,,,,,75.47,,,445.0,,,,0.03836,0.00278,0.031,0.295,0.34,0.04861,0.00145,0.00019,,3e-05,3.025e-05,,2.84e-06,,,,0.00173,,,,,,,,,,,,,0.00069,,7e-05,0.00028,0.00485,0.00061,0.00022,,,,2.365e-05,,,,,,,0.000338168,0.001208332,0.0005443679999999999,0.001538252,0.0018722959999999999,0.001406284,0.00181456,0.0013361760000000001,0.00078356,0.001006256,0.003070318,0.001026876,0.000604166,0.001140286,0.00024744,0.000874288,0.001084612,0.000890784,,0.0777,,1.028,,,,,,0.08096,0.827,0.121,,0.523,,,,,,,0.09,,,,,,,,,,0.613,0.69,,,,,,,,,,,,,,,0.496,,,,,,,,,0.105,,,0.089,,,,
,,animal,animalia,,,,,,,,,,,,,animal meat,,,,,,,,north india,,,hare,,,,,"animal meat, khargosh ki tang, khargosh di latt, muyal kaal, khargosh ki tang","Hare, leg [H. Khargosh ki Tang; P. Khargosh di Latt; Tam. Muyal Kaal; U. Khargosh ki Tang.]","HARE, LEG",20.52,4.16,,1.26,120.2,,,,,,,,73.0,,,503.0,,,,0.05302,0.00246,0.032,0.275,0.37,0.04248,0.00162,0.00025,,2e-05,2.101e-05,,1.26e-06,,,,0.00144,,,,,,,,,,,,,0.00058,,8e-05,0.00022,0.00563,0.00064,0.00024,,,,2.218e-05,,,,,,,0.000373464,0.001042416,0.000558144,0.001586196,0.0018468,0.001327644,0.001832436,0.00132354,0.000826956,0.001013688,0.003217536,0.000991116,0.000556092,0.001071144,0.00021546,0.000909036,0.001062936,0.000845424,,0.07881,,0.91,,,,,,0.05934,0.754,0.097,,0.439,,,,,,,0.075,,,,,,,,,,0.514,0.555,,,,,,,,,,,,,,,0.407,,,,,,,,,0.05778,,,0.09,,,,
,,animal,animalia,,,,,,,,,,,,,animal meat,,,,,,,,north india,,,rabbit,,,,,"animal meat, xoha posur kandh, shoshoker kandh, sasla no khabho, khargosh ka kandha, molada bhujada mamsa, muyal chumal, sasa che khande, kharayo ko kaandh","Rabbit, shoulder [A. Xoha Posur Kandh; B. Shoshoker Kandh; G. Sasla no Khabho; H. Khargosh ka Kandha; Kan. Molada Bhujada Mamsa; Mal. Muyal Chumal; Mar. Sasa che Khande; N. Kharayo ko Kaandh; O. Thekua Kandha Mansa; P. Khargosh da Modha; Tam. Muyal Tholpattai Kari; Tel. Kundelu Bhujamu Mamsam; U. Khargosh ka Kandha.]","RABBIT, SHOULDER",20.01,7.96,,1.19,151.8,,,,,,,,70.75,,,635.0,,,,0.04637,0.00174,0.032,0.238,0.361,0.06138,0.00234,0.00064,,3e-05,1.483e-05,,5.9e-06,,,,0.00122,,,,,,,,,,,,,0.00049,,3e-05,0.00014,0.00438,0.00069,0.0003,,,,2.468e-05,,,,,,,0.000330165,0.00102051,0.000572286,0.001446723,0.001668834,0.0013266629999999998,0.001730865,0.001318659,0.0008704349999999999,0.0010625309999999998,0.0030875430000000003,0.0010085040000000001,0.000576288,0.001002501,0.000242121,0.000766383,0.001084542,0.000858429,,0.08256,,3.142,,,,,,0.282,2.634,0.227,,1.828,,,,,,,0.504,,,,,,,,,,2.332,1.813,,,,,,,,,,,,,,,1.242,,,,,,,,,0.365,,,0.205,,,,
,,animal,animalia,,,,,,,,,,,,,animal meat,,,,,,,,north india,,,rabbit,,,,,"animal meat, shoshoker chaap, khargosh ki champ, khargosh di champ, khargosh ki champ","Rabbit, chops [B. Shoshoker Chaap; H. Khargosh ki Champ; P. Khargosh di Champ; U. Khargosh ki Champ.]","RABBIT, CHOPS",22.61,4.88,,1.35,135.0,,,,,,,,71.03,,,565.0,,,,0.02548,0.00242,0.033,0.245,0.374,0.04784,0.0013,8e-05,,3e-05,3.022e-05,,3.88e-06,,,,0.00083,,,,,,,,,,,,,0.00033,,2e-05,8e-05,0.00754,0.00073,0.00024,,,,2.588e-05,,,,,,,0.000330106,0.0011531100000000002,0.0006715170000000001,0.001698011,0.001998724,0.001523914,0.001946721,0.001474172,0.000951881,0.001114673,0.003461591,0.0011553709999999999,0.000716737,0.00108528,0.000302974,0.0010084059999999999,0.001257116,0.000974491,,0.07917,,1.907,,,,,,0.18,1.606,0.121,,1.17,,,,,,,0.31,,,,,,,,,,1.48,1.083,,,,,,,,,,,,,,,0.737,,,,,,,,,0.252,,,0.094,,,,
,,animal,animalia,,,,,,,,,,,,,animal meat,,,,,,,,north india,,,rabbit,,,,,"animal meat, xoha posur theng, shoshoker thyang, sasla na tang, khargosh ki tang, molada kaalu, muyal kaal, sasa che paay, kharayo ko khutta","Rabbit, leg [A. Xoha Posur Theng; B. Shoshoker Thyang; G. Sasla na Tang; H. Khargosh ki Tang; Kan. Molada Kaalu; Mal. Muyal Kaal; Mar. Sasa che Paay; N. Kharayo ko Khutta; O. Thekua Goda; P. Khargosh di Latt; Tam. Muyal Kaal; Tel. Kundelu Kaallu; U. Khargosh ki Tang.]","RABBIT, LEG",21.31,5.99,,1.26,139.6,,,,,,,,70.33,,,584.0,,,,0.02231,0.00121,0.021,0.245,0.389,0.04603,0.00123,0.00018,,3e-05,2.431e-05,,8.49e-06,,,,0.00072,,,,,,,,,,,,,0.00029,,3e-05,0.0001,0.00502,0.0007,0.00026,,,,2.385e-05,,,,,,,0.000323912,0.001082548,0.000628645,0.001536451,0.001954127,0.001478914,0.001807088,0.0014299010000000001,0.000939771,0.0010846789999999999,0.0030686399999999996,0.001035666,0.000541274,0.0012828619999999998,0.000257851,0.000984522,0.0011315610000000001,0.000907806,,0.0767,,1.575,,,,,,0.163,1.295,0.117,,0.935,,,,,,,0.268,,,,,,,,,,1.203,0.877,,,,,,,,,,,,,,,0.609,,,,,,,,,0.184,,,0.085,,,,
Elops machnata,,animal,animalia,,,,,,,,Elops,machnata,,,,marine fish,,,Elops machnata,,,,,north india,,,allathi,,,,,"marine fish, tenpounder, ladyfish, indo pacific tarpon, valli poomeen, vallipoomeen, shonas, dandeli, chirya, naum, poomeen, ullahti, manna, mooran kendai, jinnagow, jallagu","Allathi [E. Tenpounder, Ladyfish, Indo pacific Tarpon; Mal. Valli poomeen, Vallipoomeen; Mar. Shonas, Dandeli, Chirya; O. Naum; Tam. Poomeen, Ullahti, Manna, Mooran Kendai; Tel. Jinnagow, Jallagu; [Place of collection: Chennai]]",ALLATHI,21.77,0.98,,1.06,97.0,,,,,,,,75.91,,,406.0,,,,0.01378,0.00062,0.02908,0.215,0.286,0.03268,0.0003,3e-05,,1e-05,1.255e-05,,9.6e-06,,,,0.00102,,,1.03e-06,,,,,,,,,,,,8e-05,4e-05,0.00367,0.00072,0.194,,,,1.98e-06,,,,,,,0.000256886,0.001116801,0.0010362519999999999,0.00169806,0.001443351,0.0007097020000000001,0.000309134,0.0011951730000000001,0.001121155,0.001145102,0.001295315,0.001138571,0.001177757,0.00232939,0.003049977,0.0010188360000000002,0.000738003,0.0008446759999999999,,0.01398,,0.346,,,,,,0.03699,0.205,0.09069,0.00348,0.108,,,,0.141,0.00217,,0.04907,,0.00433,0.05435,,0.02154,,,,,0.165,0.261,0.00565,,0.00187,,,,,,,,0.00319,0.00185,,,0.00962,,,,,,,,,,,0.00193,0.0305,,,,
Parastromateus niger,,animal,animalia,,,,,,,,Parastromateus,niger,,,,marine fish,,,Parastromateus niger,,,,,east india,,,aluva,,,,,"marine fish, black pomfret, brown pomfret, pomfret, halwa, adadio, thondrotte, halwa, karuvolli, karauthakoli, avoli, vellavoli, halwa, vellaivaval, vavval, karuvaval, nallachanduva, chanduva, thellachanduva","Aluva [E. Black pomfret, Brown Pomfret, Pomfret; G. Halwa, Adadio; Kan. Thondrotte; Kon. Halwa; Mal. Karuvolli, Karauthakoli, Avoli, Vellavoli; Mar. Halwa; Tam. Vellaivaval, Vavval, Karuvaval; Tel. Nallachanduva, Chanduva, Thellachanduva; [Place of collection: Vizag, Goa and Mumbai]]",ALUVA,21.63,1.8,,1.39,103.7,,,,,,,,75.71,,,434.0,,,,0.01132,0.00042,0.03438,0.245,0.47,0.04486,0.00038,4e-05,,1e-05,3.515e-05,,1.43e-05,,,,0.001,,,,,,,,,,,,,,,5e-05,2e-05,0.00235,0.00074,0.158,,,,8.88e-06,,,,,,,0.00021413699999999999,0.001204791,0.000988491,0.0018709949999999999,0.001278333,0.000493164,0.00030714599999999995,0.001390809,0.0011096189999999998,0.001241562,0.001507611,0.0008046360000000001,0.001200465,0.002067828,0.002840019,0.0011831609999999998,0.0007635389999999999,0.000938742,,0.02197,,0.755,,,,,,0.04621,0.479,0.197,0.00956,0.199,,,,0.226,0.00553,,0.05673,,0.01837,0.07761,0.0069,0.0704,,,,,0.288,0.49,0.01784,,,,,,,,,,0.00669,0.00426,,,0.01937,,,,,,,,,,,0.00266,0.0903,,,,
Stolephorus indicus,,animal,animalia,,,,,,,,Stolephorus,indicus,,,,marine fish,,,Stolephorus indicus,,,,,south india,,,anchovy,,,,,"marine fish, indian anchovy, hardenberg`s anchovy, conetholi, dindus, tamil nethilli, nattoo","Anchovy [E. Indian anchovy, Hardenberg`s anchovy; Mal. Conetholi; Mar. Dindus; Tam. Tamil Nethilli; Tel. Nattoo; [Place of collection: Chennai and Kochi]]",ANCHOVY,19.88,0.78,,1.62,87.7,,,,,,,,77.77,,,367.0,,,,0.0366,0.00054,0.053,0.246,0.27,0.212,0.00065,4e-05,,7e-05,5.622e-05,,1.218e-05,,,,0.00073,,,2.76e-06,,,,,,,,,,,,3e-05,4e-05,0.00091,0.00121,0.06125,,,,,,,,,,,0.00016102800000000002,0.00110334,0.000912492,0.001534736,0.001127196,0.0006520639999999999,0.00036181600000000005,0.0009164679999999999,0.00082502,0.0010914120000000002,0.001159004,0.0007256200000000001,0.0010496639999999998,0.001568532,0.002914408,0.001107316,0.00066598,0.000872732,,0.02956,,0.248,,,,,,0.01433,0.178,0.05119,,0.02858,,,,0.187,,,0.02017,,,0.06,,0.01015,,,,,0.05036,0.29,0.00416,,,,,,,,,,0.00161,,,,0.00713,,,,,,,,,,,,0.02626,,,,
Aprion virescens,,animal,animalia,,,,,,,,Aprion,virescens,,,,marine fish,,,Aprion virescens,,,,,north india,,,ari fish,,,,,"marine fish, kurali, kila meen, komu kila, green jobfish","Ari fish [Mal. Kurali; Tam. Kila meen, Komu kila; E. Green jobfish; [Place of collection: Kochi]]",ARI FISH,22.01,1.11,,1.34,99.2,,,,,,,,77.09,,,415.0,,,,0.00436,0.00047,0.03027,0.265,0.447,0.03735,0.00031,2e-05,,1e-05,5.321e-05,,1.56e-06,,,,0.0001,,,1.02e-06,,,,,,,,,,,,6e-05,3e-05,0.00365,0.00023,0.218,,,,,,,,,,,0.000270723,0.0012083489999999998,0.0010036560000000001,0.001811423,0.00138663,0.0005810640000000001,0.000471014,0.001001455,0.000937626,0.001124711,0.001663956,0.0010366709999999999,0.001186339,0.002344065,0.002676416,0.001283183,0.000721928,0.000964038,,0.01599,,0.408,,,,,,0.01968,0.251,0.122,0.00511,0.126,,,,0.194,0.00252,,0.02505,,0.00789,0.01853,0.00306,0.02175,,,,,0.166,0.319,0.00717,,,,,,,,,,0.00442,0.00305,,,0.02132,,,,,,,,,,,0.00233,0.05812,,,,
Lates calcarifer,,animal,animalia,,,,,,,,Lates,calcarifer,,,,marine fish,,,Lates calcarifer,,,,,north india,,,betki,,,,,"marine fish, barramundi, asian sea bass, cockup, cock up, giant sea perch, giant seaperch, bhekti, bekti, gariyu, keliji, koliji, narimeen, nuddee meen, nair meen, nari meen, khajura, jiteda, khajuri, fitadar, durruah, bekkut, painnee meen, koduva, keduwa","Betki [E. Barramundi, Asian sea bass, Cockup, Cock up, Giant Sea Perch, Giant Seaperch; B. Bhekti; G. Bekti, Gariyu; Kan. Keliji, Koliji; Mal. Narimeen, Nuddee meen, Nair meen, Nari meen; Mar. Khajura, Jiteda, Khajuri, Fitadar; O. Durruah, Bekkut; Tam. Painnee meen, Koduva, Keduwa; Tel. Pandu kopah, Dadhara, Pandu menu; [Place of collection: Kolkata]]",BETKI,15.28,0.29,,1.12,67.9,,,,,,,,82.52,,,284.0,,,,0.00884,0.00031,0.02416,0.188,0.355,0.06368,0.00036,0.00079,,1e-05,3.575e-05,,5.58e-06,,,,0.00038,,,1.05e-06,,,,,,,,,,,,1e-05,4e-05,0.00154,0.0004,0.085,,,,,,,,,,,0.000123768,0.0007930319999999999,0.000705936,0.001066544,0.00116128,0.00048132000000000003,0.00029796,0.0008847120000000001,0.000806784,0.000814424,0.000906104,0.000693712,0.00032852,0.00158148,0.002029184,0.0009947279999999998,0.00084804,0.000681488,,0.01899,,0.0864,,,,,0.00182,0.00533,0.05647,0.02278,,0.03698,,,,0.01476,,,0.01628,,,0.00574,,,,,,,0.05327,0.05736,,,,,,,,,,,,0.00412,,,0.00967,,,,,,,,,,,0.00269,0.02038,,,,
