taxon,food_subtype,food_type,kingdom,phylum,class,order,suborder,family,subfamily,tribe,genus,species,subspecies,variety,form,group,cultivar,phenotype,binomial,nomial,trinomial,part_variant,classold,food_region,food_state,food_name_prefix,food_name,food_part,food_subpart,food_form_prefix,food_form,food_keywords,description_long,description_short,protein,lipid,carbohydrate,mineral,kilocalories,starch,sucrose,glucose,fructose,lactose,maltose,ethanol,water,caffeine,theobromine,kilojoules,sugar,galactose,fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,fluoride,manganese,selenium,vitamin_a_ui,retinol,vitamin_a_rae,beta_carotene,alpha_carotene,alpha_tocopherol,vitamin_d,ergocalciferol,cholecalciferol,beta_cryptoxanthin,lycopene,lutein_and_zeaxanthin,beta_tocopherol,gamma_tocopherol,delta_tocopherol,alpha_tocotrienol,beta_tocotrienol,gamma_tocotrienol,delta_tocotrienol,ascorbic_acid,thiamin,riboflavin,niacin,pantothenic_acid,vitamin_b6,folate_total,cyanocobalamin,choline,menaquinone_4,dihydrophylloquinone,phylloquinone,folic_acid,folate,folate_dfe,betaine,tryptophan,threonine,isoleucine,leucine,lysine,methionine,cystine,phenylalanine,tyrosine,valine,arginine,histidine,alanine,aspartic_acid,glutamic_acid,glycine,proline,serine,hydroxyproline,cholesterol,fc04_d0,saturated_fat,c04_d0,c06_d0,c08_d0,c10_d0,c12_d0,c14_d0,c16_d0,c18_d0,c20_d0,c18_d1_undifferentiated,c18_d2_undifferentiated,c18_d3_undifferentiated,c20_d4_undifferentiated,c22_d6_n3_dha,c22_d0,c14_d1,c16_d1_undifferentiated,c18_d4,c20_d1,c20_d5_n3,c22_d1_undifferentiated,c22_d5_n3,phytosterol,stigmasterol,campesterol,beta_sitosterol,monounsaturated_fat,polyunsaturated_fat,c15_d0,c17_d0,c24_d0,c16_d1_trans,c18_d1_trans,c22_d1_trans,c18_d2_trans,c18_d2_mixed,c18_d2_trans_trans,c18_d2_clas,c24_d1_cis,c20_d2_n6_cis_cis,c16_d1_cis,c18_d1_cis,c18_d2_n6_cis_cis,c22_d1_cis,c18_d3_n6_cis_cis_cis,c17_d1,c20_d3_undifferentiated,trans_monoenoic_fat,trans_polyenoic_fat,c13_d0,c15_d1,c18_d3_n3_cis_cis_cis,c20_d3_n3,c20_d3_n6,c20_d4_n6,c18_d3_mixed,c21_d5,c22_d4,c18_d1_d11_t_c18_d1t_n7
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,prunes,,,,,"uk, british, fa","Prunes, ready-to-eat, semi-dried","PRUNES, READY-TO-EAT, SEMI-DRIED",2.3,0.3,36.5,,149.0,,,24.8,11.7,,,,37.3,,,633.0,36.5,,5.2,64.0,1.44,36.0,69.0,734.0,3.0,0.37,0.28,,0.41,,,,39.0,193.0,11.0,1.05,,,,67.0,,175.0,0.07,0.16,,,,,,,0.03,0.03,2.7,0.27,0.04,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,prunes,,,,,"uk, british, fa","Prunes, ready-to-eat, semi-dried, weighed with stones","PRUNES, READY-TO-EAT, SEMI-DRIED, WEIGHED WITH STONES",2.0,0.3,31.4,,128.0,,,21.3,10.1,,,,32.1,,,548.0,31.4,,4.5,55.0,1.24,31.0,59.0,631.0,3.0,0.3,0.24,,0.35,,,,33.0,166.0,9.0,0.9,,,,58.0,,151.0,0.06,0.14,,,,,,,0.03,0.03,2.3,0.23,0.03,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,pudding,,,,,"uk, british, as","Pudding, bread and butter, homemade","PUDDING, BREAD AND BUTTER, HOMEMADE",6.3,5.3,17.0,,137.0,4.6,4.7,1.6,1.5,4.2,0.3,,69.3,,,576.0,12.4,,0.3,141.0,0.57,16.0,131.0,215.0,130.0,0.7,0.07,,0.09,6.0,,,,,,,,,,,,,,,,,,,,2.0,0.06,0.27,0.3,0.68,0.08,10.0,1.3,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,pudding,,,,,"uk, british, as","Pudding, Christmas, homemade","PUDDING, CHRISTMAS, HOMEMADE",5.0,9.8,54.6,,316.0,20.8,,,,,1.8,0.3,24.0,,,1332.0,33.8,,,69.0,1.74,26.0,88.0,376.0,119.0,0.6,0.26,,0.38,,,17.0,19.0,,,,,,,,,,,,,,,,,,0.09,0.13,0.8,0.28,0.11,14.0,0.3,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,pudding,,,,,"uk, british, as","Pudding, Christmas, retail","PUDDING, CHRISTMAS, RETAIL",3.0,6.9,56.3,,285.0,10.1,3.5,20.3,20.8,0.1,1.5,,29.1,,,1207.0,46.2,,4.0,35.0,1.2,18.0,92.0,340.0,100.0,0.7,0.14,,0.51,,,,,,,,,,,,,,,,,,,,,,,0.03,0.4,,0.07,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,pudding,,,,,"uk, british, as","Pudding, Eve's pudding, homemade","PUDDING, EVE'S PUDDING, HOMEMADE",3.3,13.4,31.4,,252.0,11.4,15.9,1.0,3.0,0.1,,,51.0,,,1052.0,20.0,,1.4,56.0,0.57,8.0,127.0,96.0,216.0,0.3,0.06,,0.14,2.0,,155.0,170.0,,,0.6,0.6,,,,,,,,,,,,,6.0,0.05,0.09,0.3,0.26,0.06,5.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,pudding,,,,,"uk, british, as","Pudding, Queen of Puddings, homemade","PUDDING, QUEEN OF PUDDINGS, HOMEMADE",5.0,7.6,34.2,,195.0,6.8,21.3,2.5,1.4,2.2,1.1,,51.7,,,821.0,27.5,,,84.0,0.69,11.0,95.0,120.0,149.0,1.1,0.04,,0.07,1.0,,82.0,88.0,,,0.35,0.6,,,,,,,,,,,,,3.0,0.07,0.19,0.3,0.49,0.05,8.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,pudding,,,,,"uk, british, as","Pudding, sponge, canned","PUDDING, SPONGE, CANNED",3.1,9.1,45.4,,265.0,19.6,14.9,4.6,3.8,0.6,2.0,,35.3,,,1116.0,25.8,,,50.0,1.2,13.0,170.0,160.0,340.0,0.4,0.31,,0.21,,,,,,,0.58,,,,,,,,0.14,,,,,,,0.05,0.16,0.4,0.2,0.09,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,pudding,,,,,"uk, british, as","Pudding, sponge, homemade","PUDDING, SPONGE, HOMEMADE",5.7,14.6,46.2,,327.0,27.7,18.0,,,0.5,,,34.1,,,1376.0,18.5,,1.4,69.0,0.99,12.0,180.0,104.0,299.0,0.5,0.08,,0.24,5.0,,,,,,,,,,,,,,,,,,,,,0.07,0.11,0.4,0.34,0.06,9.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,pudding,,,,,"uk, british, as","Pudding, sponge, with dried fruit, homemade","PUDDING, SPONGE, WITH DRIED FRUIT, HOMEMADE",5.5,13.4,50.5,,332.0,25.3,16.5,4.1,4.1,0.4,,,29.5,,,1397.0,25.2,,,72.0,1.2,15.0,174.0,207.0,277.0,0.5,0.14,,0.27,,,,,,,,,,,,,,,,,,,,,,0.08,0.11,0.4,0.32,0.08,9.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,pudding,,,,,"uk, british, as","Pudding, sponge, with jam or treacle, homemade","PUDDING, SPONGE, WITH JAM OR TREACLE, HOMEMADE",5.3,13.3,51.1,,333.0,25.3,19.5,3.0,2.3,0.4,0.5,,30.7,,,1401.0,25.8,,1.2,65.0,0.94,11.0,166.0,101.0,291.0,0.5,0.08,,0.23,5.0,,,,,,,,,,,,,,,,,,,,1.0,0.07,0.1,0.3,0.31,0.05,8.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,pudding,,,,,"uk, british, as","Pudding, spotted dick, homemade","PUDDING, SPOTTED DICK, HOMEMADE",4.5,16.1,48.3,,344.0,29.2,11.1,3.0,3.0,1.3,0.7,,29.7,,,1447.0,19.1,,,92.0,0.84,15.0,177.0,170.0,226.0,0.5,0.16,,0.32,,,14.0,17.0,,,0.37,,,,,,,,,,,,,,1.0,0.15,0.08,0.7,0.22,0.07,6.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,pudding,,,,,"uk, british, as","Pudding, suet, homemade","PUDDING, SUET, HOMEMADE",4.8,17.6,46.4,,352.0,31.9,12.1,0.1,0.1,1.4,0.8,,31.0,,,1476.0,14.5,,,92.0,0.79,13.0,187.0,118.0,246.0,0.5,0.1,,0.28,,,15.0,18.0,,,0.41,,,,,,,,,,,,,,1.0,0.12,0.08,0.7,0.22,0.05,5.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,pumpkin seeds,,,,,"uk, british, ga",Pumpkin seeds,PUMPKIN SEEDS,24.4,45.6,15.2,,565.0,14.1,1.1,,,,,,5.6,,,2345.0,1.1,,,39.0,10.0,270.0,850.0,820.0,18.0,6.6,1.57,,,6.0,,,38.0,230.0,,,,,,,,,,,,,,,,,0.23,0.32,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,pumpkin,,,,,"uk, british, dg","Pumpkin, flesh only, boiled in unsalted water","PUMPKIN, FLESH ONLY, BOILED IN UNSALTED WATER",0.6,0.3,1.9,,12.0,0.1,0.4,0.7,0.6,,,,94.9,,,52.0,1.8,,,23.0,0.1,7.0,15.0,84.0,,0.2,0.02,,0.1,,,,160.0,940.0,29.0,1.06,,,,,,,,,,,,,,7.0,0.14,,0.1,0.3,0.03,10.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,pumpkin,,,,,"uk, british, dg","Pumpkin, flesh only, raw","PUMPKIN, FLESH ONLY, RAW",0.7,0.2,2.2,,13.0,0.3,0.4,0.7,0.6,,,,95.0,,,55.0,1.7,,,29.0,0.4,10.0,19.0,130.0,,0.2,0.02,,0.1,,,,75.0,445.0,14.0,1.06,,,,,,,,,,,,,,14.0,0.16,,0.1,0.4,0.02,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,puri,,,,,"uk, british, af","Puri, homemade","PURI, HOMEMADE",7.2,22.3,36.5,,366.0,35.3,0.5,,,,0.6,,25.0,,,1531.0,1.2,,3.5,109.0,2.47,39.0,153.0,180.0,279.0,1.1,0.22,,1.4,4.0,,,,,,6.76,,,,,,,,,,,,,,,0.19,0.01,1.9,0.2,0.2,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,quinces,,,,,"uk, british, fa","Quinces, flesh only","QUINCES, FLESH ONLY",0.3,0.1,6.3,,26.0,,0.3,2.3,3.7,,,,84.2,,,110.0,6.3,,,14.0,0.3,6.0,19.0,200.0,3.0,0.5,0.13,,,,,,,,,,,,,,,,,,,,,,,15.0,0.02,0.02,0.2,0.08,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,quinoa,,,,,"uk, british, ga","Quinoa, raw","QUINOA, RAW",13.8,5.0,55.7,,309.0,47.6,2.8,2.7,0.6,,,,11.5,,,1311.0,6.1,,7.0,79.0,7.8,210.0,230.0,780.0,61.0,3.3,0.82,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.4,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,quorn,,,,,"uk, british, dg","Quorn, pieces, as purchased","QUORN, PIECES, AS PURCHASED",14.0,1.4,1.1,,73.0,0.7,,0.4,,,,,75.2,,,307.0,0.4,,8.3,,0.6,37.0,237.0,120.0,300.0,7.0,0.1,,2.8,,,,,,,,,,,,,,,,,,,,,,0.1,0.39,0.3,0.36,0.08,21.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,rabbit,,,,,"uk, british, mec","Rabbit, raw, meat only","RABBIT, RAW, MEAT ONLY",21.9,5.5,,,137.0,,,,,,,,71.5,,,576.0,,,,22.0,1.0,25.0,220.0,360.0,67.0,1.4,0.06,,0.01,17.0,,,,,,0.13,,,,,,,,,,,,,,,0.1,0.19,8.4,0.8,0.5,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,raddiccio,,,,,"uk, british, dg","Raddiccio, raw","RADDICCIO, RAW",1.4,0.2,1.7,,14.0,,,0.5,1.2,,,,92.9,,,58.0,1.7,,,22.0,0.3,9.0,38.0,320.0,7.0,0.2,0.04,,0.1,,,,,,,,,,,,,,,,,,,,,5.0,0.09,0.15,0.3,,0.08,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,radish leaves,,,,,"uk, british, dg","Radish leaves, raw","RADISH LEAVES, RAW",3.5,0.5,3.5,,33.0,,,,,,,,89.7,,,137.0,,,,200.0,3.8,26.0,44.0,370.0,110.0,,,,,,,,612.0,3670.0,,,,,,,,,,,,,,,,63.0,0.13,0.35,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,radish,,,,,"uk, british, dg","Radish, red, flesh and skin, raw","RADISH, RED, FLESH AND SKIN, RAW",0.7,0.4,1.4,,12.0,,,0.9,0.5,,,,96.5,,,50.0,1.4,,1.1,24.0,0.19,6.0,15.0,209.0,21.0,0.09,0.01,,0.04,,,,,,,,,,,,,,,,,,,,,17.0,0.03,,0.4,0.18,0.07,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,radish,,,,,"uk, british, dg","Radish, white/mooli, raw","RADISH, WHITE/MOOLI, RAW",0.8,0.1,2.9,,15.0,,0.2,1.4,1.3,,,,93.0,,,64.0,2.9,,,30.0,0.4,15.0,25.0,220.0,27.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.03,0.02,0.5,0.18,0.07,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,raisins,,,,,"uk, british, fa","Raisins, dried","RAISINS, DRIED",3.0,1.0,62.6,,256.0,,,28.2,34.4,,,,17.4,,,1090.0,62.6,,2.7,58.0,2.21,32.0,101.0,889.0,17.0,0.21,0.37,,0.31,1.0,,,2.0,12.0,,0.47,,,,,,,0.09,0.12,,,,,,,0.11,0.01,0.7,0.09,0.24,6.0,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,raita,,,,,"uk, british, wc","Raita, homemade","RAITA, HOMEMADE",4.4,2.4,5.8,,57.0,,,0.2,0.2,3.2,,,85.6,,,241.0,5.8,,0.4,151.0,0.71,16.0,127.0,258.0,69.0,0.5,0.01,,0.08,1.0,,19.0,36.0,,,0.11,,,,,,,,,,,,,,2.0,0.06,0.2,0.3,,,18.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,rambutan,,,,,"uk, british, fa","Rambutan, flesh only","RAMBUTAN, FLESH ONLY",1.0,0.4,16.3,,69.0,,10.3,2.9,3.1,,,,80.4,,,293.0,16.3,,,14.0,0.1,10.0,15.0,100.0,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,78.0,0.02,0.06,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,rape leaves,,,,,"uk, british, dg","Rape leaves, raw","RAPE LEAVES, RAW",3.8,0.3,4.8,,37.0,,,,,,,,88.2,,,153.0,,,,250.0,1.7,85.0,81.0,540.0,,,,,,,,,323.0,1990.0,,,,,,,,,,,,,,,,55.0,0.07,0.06,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,raspberries,,,,,"uk, british, fa","Raspberries, raw","RASPBERRIES, RAW",0.8,0.3,5.1,,25.0,,,2.1,3.0,,,,87.7,,,106.0,5.1,,3.7,16.0,0.41,16.0,28.0,164.0,,0.2,0.04,,0.37,,,,1.0,6.0,,0.65,,,,,,,0.15,0.97,1.4,,,,,19.0,0.01,0.01,0.5,0.73,0.11,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,red rice,,,,,"uk, british, ac","Red rice, boiled in unsalted water","RED RICE, BOILED IN UNSALTED WATER",3.0,1.2,28.2,,129.0,28.1,0.2,,,,,,71.9,,,547.0,0.2,,1.4,24.0,0.39,43.0,123.0,83.0,7.0,0.6,0.15,,0.81,1.0,,,,,,0.08,,,,,,,,,,,,,,,0.13,,2.1,0.89,0.02,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,redcurrants,,,,,"uk, british, fa","Redcurrants, raw","REDCURRANTS, RAW",1.1,,4.4,,21.0,,0.1,1.7,2.6,,,,82.8,,,89.0,4.4,,,36.0,1.2,13.0,30.0,280.0,2.0,0.2,0.12,,0.2,,,,4.0,25.0,,0.1,,,,,,,,,,,,,,40.0,0.04,0.06,0.1,0.06,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,relish,,,,,"uk, british, wcn","Relish, corn/cucumber/onion","RELISH, CORN/CUCUMBER/ONION",1.0,0.3,36.6,,144.0,7.7,10.5,9.0,9.4,,,,60.6,,,614.0,28.9,,1.5,13.0,0.3,9.0,24.0,110.0,420.0,0.2,0.07,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,relish,,,,,"uk, british, wcn","Relish, tomato based","RELISH, TOMATO BASED",1.2,0.1,27.6,,114.0,2.5,11.8,6.5,6.8,,,,68.4,,,485.0,25.1,,,13.0,0.3,12.0,26.0,290.0,480.0,0.1,0.07,,0.1,,,,,,,,,,,,,,,,,,,,,,0.06,0.05,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,rhubarb,,,,,"uk, british, fa","Rhubarb, stems only, raw","RHUBARB, STEMS ONLY, RAW",0.9,0.1,0.8,,7.0,,0.1,0.4,0.4,,,,94.2,,,32.0,0.8,,,93.0,0.3,13.0,17.0,290.0,3.0,0.1,0.07,,0.2,,,,10.0,60.0,,0.2,,,,,,,,,,,,,,6.0,0.03,0.03,0.3,0.09,0.02,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,rice,,,,,"uk, british, ac","Rice, brown, basmati, boiled in unsalted water","RICE, BROWN, BASMATI, BOILED IN UNSALTED WATER",3.3,1.1,28.7,,131.0,28.4,0.3,,,,,,66.8,,,558.0,0.3,,1.2,3.0,1.12,44.0,114.0,84.0,,0.7,0.14,,0.57,6.0,,,,,,0.18,,,,,,,0.03,0.14,0.01,,,,,,0.08,,1.5,0.25,0.03,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,rice,,,,,"uk, british, ac","Rice, brown, basmati, raw","RICE, BROWN, BASMATI, RAW",8.9,3.1,77.6,,355.0,76.8,0.8,,,,,,11.4,,,1508.0,0.8,,3.3,9.0,3.03,119.0,309.0,226.0,1.0,1.9,0.39,,1.55,17.0,,,,,,0.54,,,,,,,0.1,0.44,0.04,,,,,,0.38,,6.9,1.12,0.12,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,rice,,,,,"uk, british, ac","Rice, brown, easy cook, boiled in unsalted water","RICE, BROWN, EASY COOK, BOILED IN UNSALTED WATER",3.2,1.3,35.3,,157.0,33.0,0.3,,,,,,61.6,,,669.0,0.3,,1.5,4.0,0.44,49.0,141.0,100.0,1.0,0.9,0.11,,1.46,6.0,,,,,,0.04,,,,,,,0.03,0.03,,,,,,,0.04,0.01,1.8,0.21,0.06,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,rice,,,,,"uk, british, ac","Rice, brown, easy cook, raw","RICE, BROWN, EASY COOK, RAW",7.5,3.1,82.1,,366.0,76.7,0.6,0.1,,,,,11.1,,,1556.0,0.7,,3.5,10.0,1.02,115.0,328.0,232.0,2.0,2.1,0.25,,3.4,15.0,,,,,,0.1,,,,,,,0.09,0.07,,,,,,,0.15,0.04,6.8,0.83,0.25,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
